word_id,part_of_speech,translation_text,translation_note,image_url,transcription,definition_text,difficulty_level,frequency_percent,sk_wordId,meaning_id
21976,v,исправлять,,//static.skyeng.ru/image/download/project/dictionary/id/40213/width/640/height/480,ˌriːˈfɔːm,"Bring, lead, or force to abandon a wrong or evil course of life, conduct, and adopt a right one.",0,0.0,987,133785
21977,n,право доступа,,//static.skyeng.ru/image/download/project/dictionary/id/193500/width/640/height/480,ˈæksɛs,The right to obtain or make use of or take advantage of something (as services or membership).,3,33.3,988,117649
21977,n,доступ,,//static.skyeng.ru/image/download/project/dictionary/id/220718/width/640/height/480,ˈæksɛs,The right or opportunity to use or look at something.,3,33.3,988,117648
21977,n,проход,,//static.skyeng.ru/image/download/project/dictionary/id/81048/width/640/height/480,ˈæksɛs,The way in which you can enter a place or get to a place.,3,33.3,988,117650
21977,n,проход,,//static.skyeng.ru/image/download/project/dictionary/id/2428/width/640/height/480,ˈæksɛs,The act of approaching or entering.,3,0.0,988,117653
21977,n,доступ,,//static.skyeng.ru/image/download/project/dictionary/id/210340/width/640/height/480,ˈæksɛs,(computer science) the operation of reading or writing stored information.,3,0.0,988,117652
21977,v,иметь доступ,,//static.skyeng.ru/image/download/project/dictionary/id/38349/width/640/height/480,ˈæksɛs,"To find or see information, especially using a computer.",3,0.0,988,117654
21977,v,получить доступ,,//static.skyeng.ru/image/download/project/dictionary/id/182028/width/640/height/480,ˈæksɛs,Reach or gain access to.,3,0.0,988,117655
21978,n,ресторан,,//static.skyeng.ru/image/download/project/dictionary/id/219174/width/640/height/480,ˈrɛstrɒnt,A place where meals and drinks are sold to customers sitting at tables.,1,100.0,989,132109
21979,n,судья,,//static.skyeng.ru/image/download/project/dictionary/id/219859/width/640/height/480,ˈʤʌʤ,Someone whose job is to make decisions in a court of law.,3,41.9,990,193088
21979,n,знаток,,//static.skyeng.ru/image/download/project/dictionary/id/13061/width/640/height/480,ˈʤʌʤ,A person who has the necessary knowledge or skills to give their opinion about the value or quality of somebody/something.,3,21.0,990,193089
21979,n,судья ,,//static.skyeng.ru/image/download/project/dictionary/id/97545/width/640/height/480,ˈʤʌʤ,Someone who decides who the winner of a competition will be.,0,0.0,990,235392
21979,v,судить ,,//static.skyeng.ru/image/download/project/dictionary/id/219851/width/640/height/480,ˈʤʌʤ,To decide who or what is the winner of a competition.,3,15.7,990,193090
21979,v,оценивать,,//static.skyeng.ru/image/download/project/dictionary/id/205610/width/640/height/480,ˈʤʌʤ,To form an opinion about something after considering all the details or facts.,3,11.4,990,193091
21979,v,предполагать,,//static.skyeng.ru/image/download/project/dictionary/id/222454/width/640/height/480,ˈʤʌʤ,"To form an opinion about an amount, distance, size etc by guessing.",3,8.6,990,193092
21979,v,выносить приговор,,//static.skyeng.ru/image/download/project/dictionary/id/3677/width/640/height/480,ˈʤʌʤ,To decide whether or not someone is guilty in a court of law.,3,1.4,990,193093
21980,v,публиковать,"книгу, текст и пр.",//static.skyeng.ru/image/download/project/dictionary/id/228788/width/640/height/480,ˈpʌblɪʃ,To put something such as a book or magazine into print.,3,100.0,991,181191
21980,v,обнародовать,,//static.skyeng.ru/image/download/project/dictionary/id/89070/width/640/height/480,ˈpʌblɪʃ,"To make information available to people in a magazine, newspaper or book.",3,0.0,991,237387
21981,n,связь,,//static.skyeng.ru/image/download/project/dictionary/id/144270/width/640/height/480,rɪˈleɪʃən,"A connection between two ideas, things, people, etc.",3,92.0,992,217803
21981,n,половой акт,,//static.skyeng.ru/image/download/project/dictionary/id/67305/width/640/height/480,rɪˈleɪʃən,The act of sexual procreation between a man and a woman; the man's penis is inserted into the woman's vagina and excited until orgasm and ejaculation occur.,0,8.0,992,217804
21981,n,родственник,,//static.skyeng.ru/image/download/project/dictionary/id/218564/width/640/height/480,rɪˈleɪʃən,Someone who belongs to the same family as you.,3,0.0,992,217805
21981,n,связь,,//static.skyeng.ru/image/download/project/dictionary/id/215105/width/640/height/480,rɪˈleɪʃən,A connection between two or more things.,0,0.0,992,238962
21981,n,изложение фактов,,//static.skyeng.ru/image/download/project/dictionary/id/168093/width/640/height/480,rɪˈleɪʃən,(law) the principle that an act done at a later time is deemed by law to have occurred at an earlier time.,3,0.0,992,217807
21981,n,изложение,,//static.skyeng.ru/image/download/project/dictionary/id/10184/width/640/height/480,rɪˈleɪʃən,An act of narration.,3,0.0,992,217806
21981,n,отношения,,//static.skyeng.ru/image/download/project/dictionary/id/117200/width/640/height/480,rɪˈleɪʃən,(usually plural) mutual dealings or connections among persons or groups.,3,0.0,992,217808
21982,v,выпускать,,//static.skyeng.ru/image/download/project/dictionary/id/228702/width/640/height/480,rɪˈliːs,To set something or someone free.,4,43.1,993,85984
21982,v,публиковать,,//static.skyeng.ru/image/download/project/dictionary/id/42305/width/640/height/480,rɪˈliːs,To make a record or film available for people to buy or see.,0,10.8,993,85987
21982,v,выпускать,,//static.skyeng.ru/image/download/project/dictionary/id/209845/width/640/height/480,rɪˈliːs,To let a substance flow out from somewhere.,0,10.8,993,85988
21982,v,выпускать,,//static.skyeng.ru/image/download/project/dictionary/id/118743/width/640/height/480,rɪˈliːs,To allow something to be shown in public or to be available for use.,4,0.0,993,250494
21982,n,выпуск,,//static.skyeng.ru/image/download/project/dictionary/id/74128/width/640/height/480,rɪˈliːs,A merchandise issued for sale or public showing (especially a record or film).,4,19.3,993,85972
21982,n,освобождение,,//static.skyeng.ru/image/download/project/dictionary/id/219380/width/640/height/480,rɪˈliːs,The act of setting someone or something free.,4,9.6,993,85973
21982,n,разъединение,,//static.skyeng.ru/image/download/project/dictionary/id/15356/width/640/height/480,rɪˈliːs,A process that liberates or discharges something.,0,6.4,993,85974
21983,n,птица,,//static.skyeng.ru/image/download/project/dictionary/id/217246/width/640/height/480,bɜːd,"An animal covered in feathers, with two wings for flying and a beak.",1,96.7,994,147450
21983,n,мясо птицы,,//static.skyeng.ru/image/download/project/dictionary/id/10903/width/640/height/480,bɜːd,The flesh of a bird or fowl (wild or domestic) used as food.,0,3.3,994,147451
21983,n,волан,,//static.skyeng.ru/image/download/project/dictionary/id/6948/width/640/height/480,bɜːd,Badminton equipment consisting of a ball of cork or rubber with a crown of feathers.,0,0.0,994,147454
21983,n,шиканье,,//static.skyeng.ru/image/download/project/dictionary/id/167195/width/640/height/480,bɜːd,A cry or noise made to express displeasure or contempt.,1,0.0,994,147453
21983,n,цыпочка,,//static.skyeng.ru/image/download/project/dictionary/id/92776/width/640/height/480,bɜːd,The slang word for a young woman (sometimes offensive).,0,0.0,994,147452
21983,v,изучать птиц,,//static.skyeng.ru/image/download/project/dictionary/id/39059/width/640/height/480,bɜːd,Watch and study birds in their natural habitat.,1,0.0,994,147455
21984,n,мнение,,//static.skyeng.ru/image/download/project/dictionary/id/228282/width/640/height/480,əˈpɪnjən,The thoughts that you have about something or someone and your attitude towards them.,3,65.6,996,90458
21984,n,оценка,,//static.skyeng.ru/image/download/project/dictionary/id/9732/width/640/height/480,əˈpɪnjən,A message expressing a belief about something; the expression of a belief that is held with confidence but not substantiated by positive knowledge or proof.,3,12.5,996,90459
21984,n,общественное мнение,,//static.skyeng.ru/image/download/project/dictionary/id/79322/width/640/height/480,əˈpɪnjən,A belief or sentiment shared by most people; the voice of the people.,0,9.4,996,90460
21984,n,заключение,,//static.skyeng.ru/image/download/project/dictionary/id/39771/width/640/height/480,əˈpɪnjən,The reason for a court's judgment (as opposed to the decision itself).,0,6.3,996,90462
21984,n,юридическое заключение,,//static.skyeng.ru/image/download/project/dictionary/id/9445/width/640/height/480,əˈpɪnjən,The legal document stating the reasons for a judicial decision.,3,6.3,996,90461
21984,n,общественное мнение,,//static.skyeng.ru/image/download/project/dictionary/id/106342/width/640/height/480,əˈpɪnjən,The thoughts or beliefs that a group of people have.,0,0.0,996,238664
21984,n,ощущение,,//static.skyeng.ru/image/download/project/dictionary/id/178803/width/640/height/480,əˈpɪnjən,A vague idea in which some confidence is placed.,3,0.0,996,90463
21985,n,одобрение,,//static.skyeng.ru/image/download/project/dictionary/id/178726/width/640/height/480,ˈkrɛdɪt,Approval.,1,29.3,997,71064
21985,n,кредит,,//static.skyeng.ru/image/download/project/dictionary/id/95899/width/640/height/480,ˈkrɛdɪt,Money available for a client to borrow.,1,20.9,997,71065
21985,n,входящая сумма,,//static.skyeng.ru/image/download/project/dictionary/id/15247/width/640/height/480,ˈkrɛdɪt,An accounting entry acknowledging income or capital items.,0,16.7,997,71066
21985,n,заслуга,,//static.skyeng.ru/image/download/project/dictionary/id/67409/width/640/height/480,ˈkrɛdɪt,Used in the phrase `to your credit' in order to indicate an achievement deserving praise;.,1,12.5,997,71067
21985,n,кредитование,,//static.skyeng.ru/image/download/project/dictionary/id/15209/width/640/height/480,ˈkrɛdɪt,Arrangement for deferred payment for goods and services.,0,8.4,997,71068
21985,v,одобрять,,//static.skyeng.ru/image/download/project/dictionary/id/223879/width/640/height/480,ˈkrɛdɪt,Give someone credit for something.,1,7.0,997,71073
21985,v,приписывать,,//static.skyeng.ru/image/download/project/dictionary/id/69747/width/640/height/480,ˈkrɛdɪt,Ascribe an achievement to.,1,5.2,997,71074
21986,j,критически настроенный,о человеке,//static.skyeng.ru/image/download/project/dictionary/id/229202/width/640/height/480,ˈkrɪtɪkəl,(of somebody or somebody's judgements) expressing disapproval of things or people.,4,38.9,998,102138
21986,j,критический,"мышлении, анализе",//static.skyeng.ru/image/download/project/dictionary/id/32481/width/640/height/480,ˈkrɪtɪkəl,Characterized by careful evaluation and judgement.,0,27.8,998,102140
21986,j,важный,,//static.skyeng.ru/image/download/project/dictionary/id/223450/width/640/height/480,ˈkrɪtɪkəl,"Absolutely necessary, urgently needed, extremely important.",4,16.7,998,102141
21986,j,решающий,,//static.skyeng.ru/image/download/project/dictionary/id/105085/width/640/height/480,ˈkrɪtɪkəl,Forming or having the nature of a turning point or crisis.,0,11.1,998,102142
21986,j,критический,,//static.skyeng.ru/image/download/project/dictionary/id/220253/width/640/height/480,ˈkrɪtɪkəl,Possibly dangerous or uncertain.,0,5.6,998,102143
21986,j,критический,"отзыв, статья",//static.skyeng.ru/image/download/project/dictionary/id/100502/width/640/height/480,ˈkrɪtɪkəl,"(of an article, review, etc) produced by professionals who judge and analyse works of literature, music, or art.",4,0.0,998,102144
21987,n,угол,,//static.skyeng.ru/image/download/project/dictionary/id/74516/width/640/height/480,ˈkɔːnə,A place off to the side of an area.,2,30.9,999,73640
